Date Time,dissolved oxygen(ppm)
9/18/2019 9:04,7.38
9/18/2019 9:04,7.36
9/18/2019 9:05,7.37
9/18/2019 9:36,7.16
9/18/2019 9:36,7.35
9/18/2019 9:37,7.37
9/18/2019 9:37,7.39
9/18/2019 9:37,7.4
9/18/2019 9:38,7.4
9/18/2019 9:38,7.41
9/18/2019 9:39,7.41
9/18/2019 9:39,7.41
9/18/2019 9:40,7.42
9/18/2019 9:40,7.41
9/18/2019 9:40,7.41
9/18/2019 9:41,7.42
9/18/2019 9:41,7.42
9/18/2019 9:42,7.42
9/18/2019 9:42,7.42
9/18/2019 9:43,7.42
9/18/2019 9:43,7.42
9/18/2019 9:43,7.42
9/18/2019 9:44,7.42
9/18/2019 9:44,7.42
9/18/2019 9:45,7.42
9/18/2019 9:45,7.41
9/18/2019 9:45,7.42
9/18/2019 9:46,7.42
9/18/2019 9:46,7.42
9/18/2019 9:47,7.43
9/18/2019 9:47,7.42
9/18/2019 9:48,7.42
9/18/2019 9:48,7.41
9/18/2019 9:48,7.42
9/18/2019 9:49,7.42
9/18/2019 9:49,7.42
9/18/2019 9:50,7.42
9/18/2019 9:50,7.43
9/18/2019 9:51,7.42
9/18/2019 9:51,7.42
9/18/2019 9:51,7.42
9/18/2019 9:52,7.43
9/18/2019 9:52,7.44
9/18/2019 9:53,7.43
9/18/2019 9:53,7.44
9/18/2019 9:54,7.44
9/18/2019 9:54,7.44
9/18/2019 9:54,7.43
9/18/2019 9:55,7.42
9/18/2019 9:55,7.42
9/18/2019 9:56,7.43
9/18/2019 9:56,7.46
9/18/2019 9:56,7.44
9/18/2019 9:57,7.44
9/18/2019 9:57,7.44
9/18/2019 9:58,7.44
9/18/2019 9:58,7.44
9/18/2019 9:59,7.43
9/18/2019 9:59,7.45
9/18/2019 9:59,7.44
9/18/2019 10:02,7.42
9/18/2019 10:02,7.44
9/18/2019 10:03,7.43
9/18/2019 10:03,7.42
9/18/2019 10:04,7.42
9/18/2019 10:04,7.42
9/18/2019 10:04,7.43
9/18/2019 10:05,7.43
9/18/2019 10:36,7.19
9/18/2019 10:37,7.35
9/18/2019 10:37,7.36
9/18/2019 10:38,7.36
9/18/2019 10:38,7.36
9/18/2019 10:38,7.37
9/18/2019 10:39,7.36
9/18/2019 10:39,7.37
9/18/2019 10:40,7.39
9/18/2019 10:40,7.37
9/18/2019 10:40,7.38
9/18/2019 10:41,7.38
9/18/2019 10:41,7.38
9/18/2019 10:42,7.38
9/18/2019 10:42,7.4
9/18/2019 10:43,7.38
9/18/2019 10:43,7.38
9/18/2019 10:43,7.38
9/18/2019 10:44,7.38
9/18/2019 10:44,7.37
9/18/2019 10:45,7.38
9/18/2019 10:45,7.37
9/18/2019 10:46,7.37
9/18/2019 10:46,7.37
9/18/2019 10:46,7.37
9/18/2019 10:47,7.37
9/18/2019 10:47,7.37
9/18/2019 10:48,7.37
9/18/2019 10:48,7.36
9/18/2019 10:49,7.36
9/18/2019 10:49,7.36
9/18/2019 10:49,7.36
9/18/2019 10:50,7.36
9/18/2019 10:50,7.36
9/18/2019 10:51,7.36
9/18/2019 10:51,7.36
9/18/2019 10:51,7.36
9/18/2019 10:52,7.36
9/18/2019 10:52,7.37
9/18/2019 10:53,7.37
9/18/2019 10:53,7.37
9/18/2019 10:54,7.37
9/18/2019 10:54,7.38
9/18/2019 10:54,7.4
9/18/2019 10:55,7.38
9/18/2019 10:55,7.38
9/18/2019 10:56,7.38
9/18/2019 10:56,7.37
9/18/2019 10:57,7.37
9/18/2019 10:57,7.37
9/18/2019 10:57,7.36
9/18/2019 10:58,7.36
9/18/2019 10:58,7.35
9/18/2019 10:59,7.36
9/18/2019 10:59,7.36
9/18/2019 11:00,7.36
9/18/2019 11:01,7.27
9/18/2019 11:02,7.35
9/18/2019 11:02,7.36
9/18/2019 11:02,7.36
9/18/2019 11:03,7.36
9/18/2019 11:03,7.36
9/18/2019 11:04,7.37
9/18/2019 11:04,7.37
9/18/2019 11:05,7.36
9/18/2019 11:36,7.15
9/18/2019 11:37,7.29
9/18/2019 11:37,7.31
9/18/2019 11:38,7.32
9/18/2019 11:38,7.33
9/18/2019 11:38,7.34
9/18/2019 11:39,7.35
9/18/2019 11:39,7.35
9/18/2019 11:40,7.35
9/18/2019 11:40,7.35
9/18/2019 11:40,7.35
9/18/2019 11:41,7.36
9/18/2019 11:41,7.35
9/18/2019 11:42,7.35
9/18/2019 11:42,7.35
9/18/2019 11:43,7.35
9/18/2019 11:43,7.35
9/18/2019 11:43,7.34
9/18/2019 11:44,7.35
9/18/2019 11:44,7.34
9/18/2019 11:45,7.36
9/18/2019 11:45,7.35
9/18/2019 11:46,7.35
9/18/2019 11:46,7.36
9/18/2019 11:46,7.35
9/18/2019 11:47,7.36
9/18/2019 11:47,7.36
9/18/2019 11:48,7.36
9/18/2019 11:48,7.35
9/18/2019 11:49,7.35
9/18/2019 11:49,7.36
9/18/2019 11:49,7.36
9/18/2019 11:50,7.37
9/18/2019 11:50,7.36
9/18/2019 11:51,7.36
9/18/2019 11:51,7.35
9/18/2019 11:51,7.35
9/18/2019 11:52,7.36
9/18/2019 11:52,7.35
9/18/2019 11:53,7.35
9/18/2019 11:53,7.35
9/18/2019 11:54,7.34
9/18/2019 11:54,7.35
9/18/2019 11:54,7.35
9/18/2019 11:55,7.35
9/18/2019 11:55,7.35
9/18/2019 11:56,7.35
9/18/2019 11:56,7.35
9/18/2019 11:57,7.35
9/18/2019 11:57,7.35
9/18/2019 11:57,7.36
9/18/2019 11:58,7.35
9/18/2019 11:58,7.37
9/18/2019 11:59,7.35
9/18/2019 11:59,7.35
9/18/2019 12:00,7.35
9/18/2019 12:01,7.27
9/18/2019 12:02,7.34
9/18/2019 12:02,7.34
9/18/2019 12:02,7.35
9/18/2019 12:03,7.35
9/18/2019 12:03,7.35
9/18/2019 12:04,7.35
9/18/2019 12:04,7.36
9/18/2019 12:05,7.36
9/18/2019 12:36,7.14
9/18/2019 12:37,7.3
9/18/2019 12:37,7.31
9/18/2019 12:38,7.31
9/18/2019 12:38,7.31
9/18/2019 12:38,7.32
9/18/2019 12:39,7.32
9/18/2019 12:39,7.33
9/18/2019 12:40,7.33
9/18/2019 12:40,7.34
9/18/2019 12:41,7.34
9/18/2019 12:41,7.34
9/18/2019 12:41,7.35
9/18/2019 12:42,7.34
9/18/2019 12:42,7.34
9/18/2019 12:43,7.34
9/18/2019 12:43,7.33
9/18/2019 12:44,7.34
9/18/2019 12:44,7.32
9/18/2019 12:44,7.33
9/18/2019 12:45,7.33
9/18/2019 12:45,7.32
9/18/2019 12:46,7.33
9/18/2019 12:46,7.33
9/18/2019 12:46,7.33
9/18/2019 12:47,7.33
9/18/2019 12:47,7.34
9/18/2019 12:48,7.34
9/18/2019 12:48,7.34
9/18/2019 12:49,7.34
9/18/2019 12:49,7.33
9/18/2019 12:49,7.34
9/18/2019 12:50,7.34
9/18/2019 12:50,7.34
9/18/2019 12:51,7.34
9/18/2019 12:51,7.33
9/18/2019 12:52,7.34
9/18/2019 12:52,7.34
9/18/2019 12:52,7.34
9/18/2019 12:53,7.34
9/18/2019 12:53,7.34
9/18/2019 12:54,7.34
9/18/2019 12:54,7.34
9/18/2019 12:55,7.34
9/18/2019 12:55,7.33
9/18/2019 12:55,7.33
9/18/2019 12:56,7.33
9/18/2019 12:56,7.33
9/18/2019 12:57,7.34
9/18/2019 12:57,7.33
9/18/2019 12:57,7.33
9/18/2019 12:58,7.33
9/18/2019 12:58,7.34
9/18/2019 12:59,7.34
9/18/2019 12:59,7.35
9/18/2019 13:01,7.26
9/18/2019 13:01,7.34
9/18/2019 13:02,7.35
9/18/2019 13:02,7.35
9/18/2019 13:03,7.36
9/18/2019 13:03,7.35
9/18/2019 13:03,7.35
9/18/2019 13:04,7.35
9/18/2019 13:04,7.35
9/18/2019 13:05,7.35
9/18/2019 13:36,7.14
9/18/2019 13:37,7.29
9/18/2019 13:37,7.31
9/18/2019 13:38,7.31
9/18/2019 13:38,7.31
9/18/2019 13:38,7.32
9/18/2019 13:39,7.32
9/18/2019 13:39,7.31
9/18/2019 13:40,7.31
9/18/2019 13:40,7.31
9/18/2019 13:41,7.31
9/18/2019 13:41,7.31
9/18/2019 13:41,7.31
9/18/2019 13:42,7.32
9/18/2019 13:42,7.31
9/18/2019 13:43,7.32
9/18/2019 13:43,7.32
9/18/2019 13:44,7.33
9/18/2019 13:44,7.34
9/18/2019 13:44,7.34
9/18/2019 13:45,7.34
9/18/2019 13:45,7.35
9/18/2019 13:46,7.35
9/18/2019 13:46,7.35
9/18/2019 13:46,7.35
9/18/2019 13:47,7.36
9/18/2019 13:47,7.35
9/18/2019 13:48,7.35
9/18/2019 13:48,7.35
9/18/2019 13:49,7.35
9/18/2019 13:49,7.36
9/18/2019 13:49,7.35
9/18/2019 13:50,7.35
9/18/2019 13:50,7.35
9/18/2019 13:51,7.37
9/18/2019 13:51,7.34
9/18/2019 13:52,7.34
9/18/2019 13:52,7.35
9/18/2019 13:52,7.4
9/18/2019 13:53,7.34
9/18/2019 13:53,7.34
9/18/2019 13:54,7.35
9/18/2019 13:54,7.35
9/18/2019 13:54,7.35
9/18/2019 13:55,7.35
9/18/2019 13:55,7.36
9/18/2019 13:56,7.36
9/18/2019 13:56,7.36
9/18/2019 13:57,7.36
9/18/2019 13:57,7.37
9/18/2019 13:57,7.36
9/18/2019 13:58,7.36
9/18/2019 13:58,7.36
9/18/2019 13:59,7.36
9/18/2019 13:59,7.36
9/18/2019 14:01,7.25
9/18/2019 14:02,7.34
9/18/2019 14:02,7.34
9/18/2019 14:02,7.34
9/18/2019 14:03,7.34
9/18/2019 14:03,7.33
9/18/2019 14:04,7.34
9/18/2019 14:04,7.34
9/18/2019 14:05,7.34
9/18/2019 14:36,7.17
9/18/2019 14:36,7.31
9/18/2019 14:37,7.31
9/18/2019 14:37,7.33
9/18/2019 14:37,7.35
9/18/2019 14:38,7.36
9/18/2019 14:38,7.36
9/18/2019 14:39,7.37
9/18/2019 14:39,7.38
9/18/2019 14:40,7.38
9/18/2019 14:40,7.38
9/18/2019 14:40,7.39
9/18/2019 14:41,7.39
9/18/2019 14:41,7.39
9/18/2019 14:42,7.39
9/18/2019 14:42,7.39
9/18/2019 14:43,7.39
9/18/2019 14:43,7.4
9/18/2019 14:43,7.39
9/18/2019 14:44,7.39
9/18/2019 14:44,7.4
9/18/2019 14:45,7.4
9/18/2019 14:45,7.4
9/18/2019 14:45,7.39
9/18/2019 14:46,7.39
9/18/2019 14:46,7.38
9/18/2019 14:47,7.38
9/18/2019 14:47,7.38
9/18/2019 14:48,7.37
9/18/2019 14:48,7.37
9/18/2019 14:48,7.37
9/18/2019 14:49,7.36
9/18/2019 14:49,7.36
9/18/2019 14:50,7.36
9/18/2019 14:50,7.35
9/18/2019 14:51,7.36
9/18/2019 14:51,7.35
9/18/2019 14:51,7.35
9/18/2019 14:52,7.35
9/18/2019 14:52,7.36
9/18/2019 14:53,7.36
9/18/2019 14:53,7.37
9/18/2019 14:54,7.37
9/18/2019 14:54,7.37
9/18/2019 14:54,7.38
9/18/2019 14:55,7.38
9/18/2019 14:55,7.39
9/18/2019 14:56,7.4
9/18/2019 14:56,7.4
9/18/2019 14:56,7.4
9/18/2019 14:57,7.4
9/18/2019 14:57,7.41
9/18/2019 14:58,7.41
9/18/2019 14:58,7.41
9/18/2019 14:59,7.41
9/18/2019 14:59,7.41
9/18/2019 14:59,7.41
9/18/2019 15:01,7.32
9/18/2019 15:02,7.4
9/18/2019 15:02,7.4
9/18/2019 15:02,7.41
9/18/2019 15:03,7.41
9/18/2019 15:03,7.41
9/18/2019 15:04,7.4
9/18/2019 15:04,7.4
9/18/2019 15:05,7.4
9/18/2019 15:36,7.17
9/18/2019 15:37,7.31
9/18/2019 15:37,7.31
9/18/2019 15:37,7.31
9/18/2019 15:38,7.3
9/18/2019 15:38,7.31
9/18/2019 15:39,7.31
9/18/2019 15:39,7.31
9/18/2019 15:40,7.31
9/18/2019 15:40,7.31
9/18/2019 15:40,7.31
9/18/2019 15:41,7.31
9/18/2019 15:41,7.31
9/18/2019 15:42,7.32
9/18/2019 15:42,7.32
9/18/2019 15:43,7.32
9/18/2019 15:43,7.31
9/18/2019 15:43,7.32
9/18/2019 15:44,7.32
9/18/2019 15:44,7.33
9/18/2019 15:45,7.33
9/18/2019 15:45,7.33
9/18/2019 15:45,7.33
9/18/2019 15:46,7.33
9/18/2019 15:46,7.37
9/18/2019 15:47,7.36
9/18/2019 15:47,7.35
9/18/2019 15:48,7.33
9/18/2019 15:48,7.32
9/18/2019 15:48,7.32
9/18/2019 15:49,7.32
9/18/2019 15:49,7.32
9/18/2019 15:50,7.31
9/18/2019 15:50,7.31
9/18/2019 15:51,7.31
9/18/2019 15:51,7.31
9/18/2019 15:51,7.31
9/18/2019 15:52,7.32
9/18/2019 15:52,7.32
9/18/2019 15:53,7.32
9/18/2019 15:53,7.33
9/18/2019 15:54,7.33
9/18/2019 15:54,7.33
9/18/2019 15:54,7.33
9/18/2019 15:55,7.33
9/18/2019 15:55,7.33
9/18/2019 15:56,7.33
9/18/2019 15:56,7.33
9/18/2019 15:56,7.33
9/18/2019 15:57,7.33
9/18/2019 15:57,7.33
9/18/2019 15:58,7.33
9/18/2019 15:58,7.33
9/18/2019 15:59,7.33
9/18/2019 15:59,7.33
9/18/2019 15:59,7.33
9/18/2019 16:01,7.23
9/18/2019 16:02,7.3
9/18/2019 16:02,7.3
9/18/2019 16:02,7.3
9/18/2019 16:03,7.28
9/18/2019 16:03,7.28
9/18/2019 16:04,7.27
9/18/2019 16:04,7.27
9/18/2019 16:05,7.27
9/18/2019 16:36,7.06
9/18/2019 16:36,7.25
9/18/2019 16:37,7.29
9/18/2019 16:37,7.31
9/18/2019 16:37,7.32
9/18/2019 16:38,7.32
9/18/2019 16:38,7.32
9/18/2019 16:39,7.32
9/18/2019 16:39,7.32
9/18/2019 16:40,7.33
9/18/2019 16:40,7.32
9/18/2019 16:40,7.33
9/18/2019 16:41,7.32
9/18/2019 16:41,7.33
9/18/2019 16:42,7.33
9/18/2019 16:42,7.35
9/18/2019 16:43,7.33
9/18/2019 16:43,7.34
9/18/2019 16:43,7.34
9/18/2019 16:44,7.35
9/18/2019 16:44,7.35
9/18/2019 16:45,7.35
9/18/2019 16:45,7.36
9/18/2019 16:45,7.35
9/18/2019 16:46,7.35
9/18/2019 16:46,7.35
9/18/2019 16:47,7.35
9/18/2019 16:47,7.35
9/18/2019 16:48,7.36
9/18/2019 16:48,7.35
9/18/2019 16:48,7.35
9/18/2019 16:49,7.35
9/18/2019 16:49,7.36
9/18/2019 16:50,7.36
9/18/2019 16:50,7.37
9/18/2019 16:51,7.38
9/18/2019 16:51,7.37
9/18/2019 16:51,7.37
9/18/2019 16:52,7.36
9/18/2019 16:52,7.37
9/18/2019 16:53,7.37
9/18/2019 16:53,7.37
9/18/2019 16:54,7.38
9/18/2019 16:54,7.38
9/18/2019 16:54,7.38
9/18/2019 16:55,7.38
9/18/2019 16:55,7.38
9/18/2019 16:56,7.38
9/18/2019 16:56,7.38
9/18/2019 16:56,7.39
9/18/2019 16:57,7.39
9/18/2019 16:57,7.39
9/18/2019 16:58,7.39
9/18/2019 16:58,7.39
9/18/2019 16:59,7.39
9/18/2019 16:59,7.38
9/18/2019 16:59,7.39
9/18/2019 17:01,7.32
9/18/2019 17:01,7.37
9/18/2019 17:02,7.37
9/18/2019 17:02,7.38
9/18/2019 17:03,7.39
9/18/2019 17:03,7.38
9/18/2019 17:03,7.39
9/18/2019 17:04,7.38
9/18/2019 17:04,7.38
9/18/2019 17:05,7.38
9/18/2019 17:37,7.37
9/18/2019 17:38,7.37
9/18/2019 17:38,7.38
9/18/2019 17:39,7.38
9/18/2019 17:39,7.4
9/18/2019 17:39,7.4
9/18/2019 17:40,7.4
9/18/2019 17:40,7.4
9/18/2019 17:41,7.41
9/18/2019 17:41,7.41
9/18/2019 17:42,7.42
9/18/2019 17:42,7.42
9/18/2019 17:42,7.42
9/18/2019 17:43,7.42
9/18/2019 17:43,7.43
9/18/2019 17:44,7.42
9/18/2019 17:44,7.43
9/18/2019 17:44,7.43
9/18/2019 17:45,7.45
9/18/2019 17:45,7.45
9/18/2019 17:46,7.44
9/18/2019 17:46,7.43
9/18/2019 17:47,7.44
9/18/2019 17:47,7.43
9/18/2019 17:47,7.43
9/18/2019 17:48,7.43
9/18/2019 17:48,7.43
9/18/2019 17:49,7.43
9/18/2019 17:49,7.43
9/18/2019 17:50,7.44
9/18/2019 17:50,7.44
9/18/2019 17:50,7.44
9/18/2019 17:51,7.44
9/18/2019 17:51,7.44
9/18/2019 17:52,7.45
9/18/2019 17:52,7.44
9/18/2019 17:53,7.45
9/18/2019 17:53,7.46
9/18/2019 17:53,7.44
9/18/2019 17:54,7.44
9/18/2019 17:54,7.44
9/18/2019 17:55,7.44
9/18/2019 17:55,7.44
9/18/2019 17:55,7.44
9/18/2019 17:56,7.43
9/18/2019 17:56,7.43
9/18/2019 17:57,7.42
9/18/2019 17:57,7.41
9/18/2019 17:58,7.42
9/18/2019 17:58,7.41
9/18/2019 17:58,7.41
9/18/2019 17:59,7.41
9/18/2019 17:59,7.42
9/18/2019 18:01,7.32
9/18/2019 18:02,7.41
9/18/2019 18:02,7.41
9/18/2019 18:02,7.41
9/18/2019 18:03,7.4
9/18/2019 18:03,7.4
9/18/2019 18:04,7.4
9/18/2019 18:04,7.41
9/18/2019 18:05,7.4
9/18/2019 18:36,7.16
9/18/2019 18:37,7.38
9/18/2019 18:37,7.4
9/18/2019 18:38,7.43
9/18/2019 18:38,7.45
9/18/2019 18:38,7.46
9/18/2019 18:39,7.46
9/18/2019 18:39,7.47
9/18/2019 18:40,7.46
9/18/2019 18:40,7.47
9/18/2019 18:41,7.48
9/18/2019 18:41,7.48
9/18/2019 18:41,7.48
9/18/2019 18:42,7.48
9/18/2019 18:42,7.48
9/18/2019 18:43,7.47
9/18/2019 18:43,7.47
9/18/2019 18:43,7.47
9/18/2019 18:44,7.48
9/18/2019 18:44,7.48
9/18/2019 18:45,7.48
9/18/2019 18:45,7.48
9/18/2019 18:46,7.48
9/18/2019 18:46,7.48
9/18/2019 18:46,7.48
9/18/2019 18:47,7.49
9/18/2019 18:47,7.48
9/18/2019 18:48,7.48
9/18/2019 18:48,7.48
9/18/2019 18:49,7.48
9/18/2019 18:49,7.48
9/18/2019 18:49,7.48
9/18/2019 18:50,7.48
9/18/2019 18:50,7.47
9/18/2019 18:51,7.47
9/18/2019 18:51,7.47
9/18/2019 18:52,7.48
9/18/2019 18:52,7.47
9/18/2019 18:52,7.47
9/18/2019 18:53,7.47
9/18/2019 18:53,7.46
9/18/2019 18:54,7.46
9/18/2019 18:54,7.46
9/18/2019 18:54,7.46
9/18/2019 18:55,7.46
9/18/2019 18:55,7.46
9/18/2019 18:56,7.46
9/18/2019 18:56,7.46
9/18/2019 18:57,7.47
9/18/2019 18:57,7.47
9/18/2019 18:57,7.48
9/18/2019 18:58,7.46
9/18/2019 18:58,7.45
9/18/2019 18:59,7.46
9/18/2019 18:59,7.46
9/18/2019 19:01,7.35
9/18/2019 19:02,7.45
9/18/2019 19:02,7.45
9/18/2019 19:03,7.46
9/18/2019 19:03,7.46
9/18/2019 19:03,7.46
9/18/2019 19:04,7.46
9/18/2019 19:04,7.46
9/18/2019 19:05,7.46
9/18/2019 19:36,7.22
9/18/2019 19:37,7.35
9/18/2019 19:37,7.38
9/18/2019 19:38,7.38
9/18/2019 19:38,7.39
9/18/2019 19:38,7.39
9/18/2019 19:39,7.4
9/18/2019 19:39,7.4
9/18/2019 19:40,7.41
9/18/2019 19:40,7.4
9/18/2019 19:41,7.41
9/18/2019 19:41,7.43
9/18/2019 19:41,7.44
9/18/2019 19:42,7.44
9/18/2019 19:42,7.45
9/18/2019 19:43,7.44
9/18/2019 19:43,7.42
9/18/2019 19:43,7.43
9/18/2019 19:44,7.44
9/18/2019 19:44,7.42
9/18/2019 19:45,7.41
9/18/2019 19:45,7.4
9/18/2019 19:46,7.4
9/18/2019 19:46,7.41
9/18/2019 19:46,7.41
9/18/2019 19:47,7.42
9/18/2019 19:47,7.42
9/18/2019 19:48,7.46
9/18/2019 19:48,7.42
9/18/2019 19:49,7.43
9/18/2019 19:49,7.44
9/18/2019 19:49,7.44
9/18/2019 19:50,7.44
9/18/2019 19:50,7.45
9/18/2019 19:51,7.45
9/18/2019 19:51,7.45
9/18/2019 19:52,7.45
9/18/2019 19:52,7.45
9/18/2019 19:52,7.45
9/18/2019 19:53,7.45
9/18/2019 19:53,7.46
9/18/2019 19:54,7.45
9/18/2019 19:54,7.45
9/18/2019 19:54,7.46
9/18/2019 19:55,7.45
9/18/2019 19:55,7.46
9/18/2019 19:56,7.46
9/18/2019 19:56,7.46
9/18/2019 19:57,7.47
9/18/2019 19:57,7.47
9/18/2019 19:57,7.48
9/18/2019 19:58,7.46
9/18/2019 19:58,7.46
9/18/2019 19:59,7.47
9/18/2019 19:59,7.47
9/18/2019 20:02,7.45
9/18/2019 20:02,7.47
9/18/2019 20:03,7.47
9/18/2019 20:03,7.48
9/18/2019 20:04,7.48
9/18/2019 20:04,7.5
9/18/2019 20:04,7.49
9/18/2019 20:05,7.49
9/18/2019 20:39,7.6
9/18/2019 20:39,7.6
9/18/2019 20:40,7.58
9/18/2019 20:40,7.57
9/18/2019 20:41,7.57
9/18/2019 20:41,7.56
9/18/2019 20:42,7.56
9/18/2019 20:42,7.55
9/18/2019 20:42,7.55
9/18/2019 20:43,7.54
9/18/2019 20:43,7.53
9/18/2019 20:44,7.54
9/18/2019 20:44,7.54
9/18/2019 20:44,7.54
9/18/2019 20:45,7.54
9/18/2019 20:45,7.54
9/18/2019 20:46,7.54
9/18/2019 20:46,7.54
9/18/2019 20:47,7.54
9/18/2019 20:47,7.53
9/18/2019 20:47,7.53
9/18/2019 20:48,7.53
9/18/2019 20:48,7.53
9/18/2019 20:49,7.53
9/18/2019 20:49,7.54
9/18/2019 20:50,7.53
9/18/2019 20:50,7.54
9/18/2019 20:50,7.55
9/18/2019 20:51,7.55
9/18/2019 20:51,7.55
9/18/2019 20:52,7.54
9/18/2019 20:52,7.55
9/18/2019 20:53,7.54
9/18/2019 20:53,7.55
9/18/2019 20:53,7.54
9/18/2019 20:54,7.55
9/18/2019 20:54,7.54
9/18/2019 20:55,7.53
9/18/2019 20:55,7.54
9/18/2019 20:55,7.54
9/18/2019 20:56,7.54
9/18/2019 20:56,7.56
9/18/2019 20:57,7.56
9/18/2019 20:57,7.58
9/18/2019 20:58,7.59
9/18/2019 20:58,7.6
9/18/2019 20:58,7.63
9/18/2019 20:59,7.67
9/18/2019 20:59,7.73
9/18/2019 21:02,7.73
9/18/2019 21:02,7.87
9/18/2019 21:02,7.88
9/18/2019 21:03,7.9
9/18/2019 21:03,7.91
9/18/2019 21:04,7.94
9/18/2019 21:04,7.96
9/18/2019 21:05,7.97
9/18/2019 21:36,7.58
9/18/2019 21:36,7.65
9/18/2019 21:37,7.58
9/18/2019 21:37,7.53
9/18/2019 21:38,7.52
9/18/2019 21:38,7.51
9/18/2019 21:38,7.52
9/18/2019 21:39,7.52
9/18/2019 21:39,7.52
9/18/2019 21:40,7.52
9/18/2019 21:40,7.52
9/18/2019 21:40,7.51
9/18/2019 21:41,7.52
9/18/2019 21:41,7.52
9/18/2019 21:42,7.52
9/18/2019 21:42,7.52
9/18/2019 21:43,7.51
9/18/2019 21:43,7.51
9/18/2019 21:43,7.5
9/18/2019 21:44,7.5
9/18/2019 21:44,7.51
9/18/2019 21:45,7.5
9/18/2019 21:45,7.51
9/18/2019 21:46,7.5
9/18/2019 21:46,7.5
9/18/2019 21:46,7.5
9/18/2019 21:47,7.5
9/18/2019 21:47,7.5
9/18/2019 21:48,7.49
9/18/2019 21:48,7.49
9/18/2019 21:49,7.49
9/18/2019 21:49,7.49
9/18/2019 21:49,7.49
9/18/2019 21:50,7.5
9/18/2019 21:50,7.51
9/18/2019 21:51,7.51
9/18/2019 21:51,7.51
9/18/2019 21:51,7.5
9/18/2019 21:52,7.5
9/18/2019 21:52,7.49
9/18/2019 21:53,7.49
9/18/2019 21:53,7.5
9/18/2019 21:54,7.49
9/18/2019 21:54,7.49
9/18/2019 21:54,7.49
9/18/2019 21:55,7.48
9/18/2019 21:55,7.49
9/18/2019 21:56,7.49
9/18/2019 21:56,7.5
9/18/2019 21:57,7.5
9/18/2019 21:57,7.52
9/18/2019 21:57,7.49
9/18/2019 21:58,7.49
9/18/2019 21:58,7.49
9/18/2019 21:59,7.5
9/18/2019 21:59,7.5
9/18/2019 21:59,7.5
9/18/2019 22:01,7.41
9/18/2019 22:02,7.49
9/18/2019 22:02,7.5
9/18/2019 22:02,7.51
9/18/2019 22:03,7.51
9/18/2019 22:03,7.51
9/18/2019 22:04,7.52
9/18/2019 22:04,7.51
9/18/2019 22:05,7.51
9/18/2019 22:36,7.21
9/18/2019 22:37,7.42
9/18/2019 22:37,7.46
9/18/2019 22:37,7.48
9/18/2019 22:38,7.49
9/18/2019 22:38,7.51
9/18/2019 22:39,7.52
9/18/2019 22:39,7.52
9/18/2019 22:40,7.53
9/18/2019 22:40,7.53
9/18/2019 22:40,7.53
9/18/2019 22:41,7.53
9/18/2019 22:41,7.54
9/18/2019 22:42,7.53
9/18/2019 22:42,7.53
9/18/2019 22:43,7.53
9/18/2019 22:43,7.53
9/18/2019 22:43,7.53
9/18/2019 22:44,7.53
9/18/2019 22:44,7.53
9/18/2019 22:45,7.54
9/18/2019 22:45,7.53
9/18/2019 22:45,7.53
9/18/2019 22:46,7.53
9/18/2019 22:46,7.53
9/18/2019 22:47,7.53
9/18/2019 22:47,7.53
9/18/2019 22:48,7.53
9/18/2019 22:48,7.53
9/18/2019 22:48,7.53
9/18/2019 22:49,7.54
9/18/2019 22:49,7.54
9/18/2019 22:50,7.54
9/18/2019 22:50,7.54
9/18/2019 22:51,7.53
9/18/2019 22:51,7.53
9/18/2019 22:51,7.53
9/18/2019 22:52,7.54
9/18/2019 22:52,7.54
9/18/2019 22:53,7.54
9/18/2019 22:53,7.55
9/18/2019 22:54,7.55
9/18/2019 22:54,7.56
9/18/2019 22:54,7.57
9/18/2019 22:55,7.55
9/18/2019 22:55,7.55
9/18/2019 22:56,7.56
9/18/2019 22:56,7.57
9/18/2019 22:56,7.57
9/18/2019 22:57,7.57
9/18/2019 22:57,7.57
9/18/2019 22:58,7.57
9/18/2019 22:58,7.58
9/18/2019 22:59,7.58
9/18/2019 22:59,7.6
9/18/2019 22:59,7.6
9/18/2019 23:01,7.49
9/18/2019 23:02,7.58
9/18/2019 23:02,7.59
9/18/2019 23:02,7.6
9/18/2019 23:03,7.59
9/18/2019 23:03,7.6
9/18/2019 23:04,7.59
9/18/2019 23:04,7.6
9/18/2019 23:05,7.61
9/18/2019 23:36,7.27
9/18/2019 23:37,7.46
9/18/2019 23:37,7.5
9/18/2019 23:37,7.52
9/18/2019 23:38,7.53
9/18/2019 23:38,7.54
9/18/2019 23:39,7.54
9/18/2019 23:39,7.56
9/18/2019 23:40,7.55
9/18/2019 23:40,7.55
9/18/2019 23:40,7.55
9/18/2019 23:41,7.56
9/18/2019 23:41,7.56
9/18/2019 23:42,7.55
9/18/2019 23:42,7.55
9/18/2019 23:43,7.55
9/18/2019 23:43,7.55
9/18/2019 23:43,7.55
9/18/2019 23:44,7.56
9/18/2019 23:44,7.56
9/18/2019 23:45,7.57
9/18/2019 23:45,7.57
9/18/2019 23:46,7.57
9/18/2019 23:46,7.58
9/18/2019 23:46,7.58
9/18/2019 23:47,7.59
9/18/2019 23:47,7.59
9/18/2019 23:48,7.59
9/18/2019 23:48,7.6
9/18/2019 23:48,7.6
